S/N,Manufacturer,Name,Type,Unit(Dose),Constituents/Unit,Package unit,Price(In Rs.),Price/Unit (In Rs.)
196,Newgen (Cadila Pharmaceuticals Ltd.),Kidrox DT (250 mg),Tablet    ,1 Tablet,Cefadroxil-250 mg,4 Tablet,20,5
197,Micro Labs Ltd,Bicef (250 mg),Tablet    ,1 Tablet,Cefadroxil-250 mg,10 Tablet,52.61,5.26
198,Yash Pharma Laboratories Limited,Ceftic-DT (250 mg),Tablet    ,1 Tablet,Cefadroxil-250 mg,10 Tablet,52.8,5.28
199,Lincoln Pharmaceuticals Ltd,Safedrox Kid (250 mg),Tablet    ,1 Tablet,Cefadroxil-250 mg,10 Tablet,52.9,5.29
200,Mexon Healthcare Ltd.,Cexon (250 mg),Tablet    ,1 Tablet,Cefadroxil-250 mg,10 Tablet,54,5.4
201,Maitri Healthcare Pvt. Ltd.,Maitridrox DT (250 mg),Tablet    ,1 Tablet,Cefadroxil-250 mg,100 Tablet,550,5.5
202,Biocin Genetics & Pharma,Jyodox (250 mg),Tablet    ,1 Tablet,Cefadroxil-250 mg,10 Tablet,55,5.5
203,Osmed Formulations (P) Ltd.,Droma DT (250 mg),Tablet    ,1 Tablet,Cefadroxil-250 mg,150 Tablet,847.5,5.65
204,Briskon Laboratories,Bless DT (250 mg),Tablet    ,1 Tablet,Cefadroxil-250 mg,150 Tablet,847.5,5.65
205,Medi Rose,Syndrox (250 mg),Tablet    ,1 Tablet,Cefadroxil-250 mg,10 Tablet,58,5.8
206,East West Pharma,Cedrox (250 mg),Tablet    ,1 Tablet,Cefadroxil-250 mg,10 Tablet,59.5,5.95
207,Symet Labs. Pvt. Ltd,Sydrox DT (250 mg),Tablet    ,1 Tablet,Cefadroxil-250 mg,10 Tablet,63,6.3
208,Kopran Pharma Ltd,Bid (250 mg),Tablet    ,1 Tablet,Cefadroxil-250 mg,4 Tablet,92,23
209,Kopran Pharma Ltd,Bid Kid (250 mg),Tablet    ,1 Tablet,Cefadroxil-250 mg,4 Tablet,92,23
210,Prayas Pharmaceuticals,Bactidrox (250 mg),Tablet    ,1 Tablet,Cefadroxil-250 mg,10 Tablet,420,42
211,Neon Laboratories Ltd,Cidaxil Cap (250 mg),Capsule    ,1 Capsule,Cefadroxil-250 mg,10 Capsule,3.76,0.38
212,Eastern Drug,Moxydox (250 mg),Capsule    ,1 Capsule,Cefadroxil-250 mg,10 Capsule,6,0.6
213,Sumac Pharma Pvt. Ltd.,Maxyl (250 mg),Capsule    ,1 Capsule,Cefadroxil-250 mg,10 Capsule,34,3.4
214,Cadila Pharmaceuticals Ltd.,Vistadrox (250 mg),Capsule    ,1 Capsule,Cefadroxil-250 mg,10 Capsule,36,3.6
215,Brussels Laboratories Pvt. Ltd.,Bidrox DT (250 mg),Capsule    ,1 Capsule,Cefadroxil-250 mg,100 Capsule,370,3.7
216,Aglowmed Ltd,Gigacef (250 mg),Capsule    ,1 Capsule,Cefadroxil-250 mg,10 Capsule,37.64,3.76
217,IRM Pharma (Cadila Pharmaceuticals Ltd.),Lactocef (250 mg),Capsule    ,1 Capsule,Cefadroxil-250 mg,4 Capsule,15.06,3.77
218,Wander Ltd,Cefacare (250 mg),Capsule    ,1 Capsule,Cefadroxil-250 mg,10 Capsule,38,3.8
219,Wander Ltd,Cefcare (250 mg),Capsule    ,1 Capsule,Cefadroxil-250 mg,10 Capsule,38,3.8
220,Hinglaj Laboratories of India,Ceftin (250 mg),Capsule    ,1 Capsule,Cefadroxil-250 mg,10 Capsule,50,5
221,Hiral Labs Ltd.,Hidrox DS (30 ml),Suspension    ,1 ml,Cefadroxil-250 mg,30 ml,31,1.03
222,Comed Chemicals Pvt Ltd,Codroxil (250 mg),Suspension    ,5 ml,Cefadroxil-250 mg,30 ml,18.2,3.03
223,Prima (Torrent Pharmaceuticals Ltd.),Droxyl (30 ml),Suspension    ,5 ml,Cefadroxil-250 mg,30 ml,21.03,3.51
224,Aristo Pharmaceuticals Pvt Ltd.,Cefadrox Rediuse (250 mg),Suspension    ,5 ml,Cefadroxil-250 mg,30 ml,21.37,3.56
225,FDC Limited,Zadro Susp (250 mg),Suspension    ,5 ml,Cefadroxil-250 mg,30 ml,21.86,3.64
226,Acron Pharmaceuticals,Zedoxil (30 ml),Suspension    ,5 ml,Cefadroxil-250 mg,30 ml,23,3.83
227,Cipla Limited,Cefadur Rediuse (250 mg),Suspension    ,5 ml,Cefadroxil-250 mg,30 ml,24.65,4.11
228,Libra Drugs (India),Libadrox (30 ml),Suspension    ,5 ml,Cefadroxil-250 mg,30 ml,28.12,4.69
229,Rextar (Ranbaxy Laboratories Ltd),Kefloxin Redimix (250 mg),Suspension    ,5 ml,Cefadroxil-250 mg,30 ml,29.57,4.93
230,Medley Pharmaceuticals Ltd.,Zoxil Susp (250 mg),Suspension    ,5 ml,Cefadroxil-250 mg,30 ml,30.34,5.06
231,Neon Laboratories Ltd,Cidaxil (250 mg),Suspension    ,5 ml,Cefadroxil-250 mg,30 ml,35,5.83
232,Zydus Cadila Healthcare Ltd,Eliminate DS (30 ml) (250 mg),Syrup    ,1 ml,Cefadroxil-250 mg,30 ml,30.34,1.01
233,Sanjeevani Bio-Tech (P) Ltd,Lixy (30 ml),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,17,2.83
234,Micro Labs Ltd,Bicef (30 ml) (250 mg),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,17.33,2.89
235,Zest Pharma,Sudrox 250 (30 ml),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,17.8,2.97
236,Indoco Remedies Ltd,Vepan DS 250 (30 ml),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,18.2,3.03
237,Aristo Pharmaceuticals Pvt Ltd.,Cefadrox DS (250 mg),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,19.2,3.2
238,Medicamen Biotech Ltd.,Ortos Redimade (30 ml),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,19.62,3.27
239,Torrent Labs (P) Ltd.,Droxyl Instause (30 ml) (250 mg),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,20.53,3.42
240,Leben Laboratories Pvt. Ltd.,Cexil (30 ml) (250 mg),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,20.9,3.48
241,Indoco Remedies Ltd,Vepan Rediuse 250 (30 ml),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,21.36,3.56
242,Ochoa Laboratories (P) Ltd.,Ococef (30 ml),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,25.89,4.32
243,Rhombus Pharma Private Limited,Kidoxyl DS (250 mg),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,26,4.33
244,Brussels Laboratories Pvt. Ltd.,Bidrox (30 ml),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,27,4.5
245,Biostrass Health Sciences,Rapidrox (30 ml),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,27.25,4.54
246,Macleods Pharmaceuticals Pvt Ltd.,Acudrox Dry (30 ml),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,27.28,4.55
247,Mapra Laboratories Pvt Ltd.,Mapradrox (30 ml),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,27.31,4.55
248,Lupin Laboratories Ltd.,Odoxil 250 (30 ml),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,27.34,4.56
249,Malar Healthcare,Maldrox Dry (30 ml),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,28,4.67
250,Ikon Remedies Pvt. Ltd.,Cefwin DS (30 ml 250 mg),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,29,4.83
251,Kentreck Labs Pvt Ltd.,Cydroxil Dry (30 ml),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,29.85,4.98
252,Lupin Laboratories Ltd.,Odoxil Premix DS (30 ml),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,30.41,5.07
253,Vostok & Wilcure Remedies,Wydrox Dry (250 mg),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,32.5,5.42
254,Pifer Pharmaceuticals Pvt Ltd,Pyceff (30 ml),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,34.9,5.82
255,Kopran Pharma Ltd,Bid (30 ml),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,35,5.83
256,Ben Pharmaceuticals,Cepad (30 ml),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,35,5.83
257,Bal Pharma Limited,Cefoxil Syrup (30 ml 250 mg),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,35,5.83
258,Newgen (Cadila Pharmaceuticals Ltd.),Kidrox DS (250 mg),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,35,5.83
259,Protec (Cipla Ltd),Cefadur (250 mg),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,35.32,5.89
260,Royal Labs,Paxyl (30 ml),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,39,6.5
261,Oyster Labs Limited,Oysodrox DS (30 ml),Syrup    ,5 ml,Cefadroxil-250 mg,30 ml,42.5,7.08
